时间,仿真时间,真实压高度,仿真气压高度,真实指示空速,仿真指示空速,真实真空速,仿真真空速,真实马赫数,仿真马赫数,真实垂直速度,仿真垂直速度,真实大气静温,仿真大气静温
306.1,306.1,1925.02845206064,1912.17187393733,221.941560762087,224.106399802422,257.097806133386,247.108890318692,0.772474633159051,0.730510022799418,8.10489030666932,6.29922013170215,275.637315061606,279.439580593188
306.2,306.2,1925.83870429665,1911.02391987424,221.859321946318,223.964284555955,257.003088273378,246.937379015682,0.77219742168123,0.730010524957701,8.10015441366892,5.93083686135262,275.632048422072,279.446328229861
306.3,306.3,1926.64847929132,1909.93820254747,221.775942943039,223.880386310094,256.906909594805,246.830875027405,0.771915811382046,0.729699328793241,8.09534547974023,5.54786777254536,275.626784884606,279.410149398778
306.4,306.4,1927.45776975005,1905.91229774376,221.691426562452,223.582253920005,256.809273894635,246.450347129509,0.771629813482359,0.728586969144681,8.09046369473174,5.8120252692468,275.621524496625,279.476673812589
306.5,306.5,1928.26656839735,1904.52442602456,221.605775655281,223.470022986536,256.710185027359,246.308781036763,0.771339439376706,0.728173404849104,8.08550925136796,5.99428616500381,275.616267305417,279.545010453372
306.6,306.6,1929.07486797718,1919.38876894933,221.51899311271,223.97097830792,256.609646904837,247.052703111547,0.771044700632861,0.730366911644253,8.08048234524183,4.98164355212112,275.611013358148,279.374018877996
306.7,306.7,1929.88266125318,1914.10418367603,221.431081866324,223.69137755523,256.50766349614,246.676170149789,0.770745608991382,0.729262828072999,8.075383174807,5.3769211127708,275.605762701854,279.429301142456
306.8,306.8,1930.68994100899,1910.03216513155,221.342044888046,223.491034820444,256.4042388274,246.402819686835,0.770442176365155,0.728460564724377,8.07021194136999,5.68992500719999,275.600515383442,279.518954480651
306.9,306.9,1931.49670004852,1902.46991918345,221.251885190072,223.146621632378,256.299376981645,245.925936637973,0.770134414838929,0.727059505286124,8.06496884908223,5.63704295801571,275.595271449685,279.572002640341
307,307,1932.30293119622,1905.69819501501,221.160605824806,223.177277941775,256.193082098641,246.001198902271,0.769822336668846,0.727286171420091,8.05965410493204,5.47787187015575,275.590030947225,279.585149066427
